Unnamed: 0,Net Cash Flow,Free Cash Flow,Dividends Paid,Accion
2010-07-02,2051.0,2533.0,-1015.0,ko
2010-04-02,-1337.0,949.0,-1015.0,ko
2009-12-31,-1825.0,1392.0,-950.0,ko
2009-10-02,1199.0,2191.0,-951.0,ko
2009-07-03,831.0,2301.0,-949.0,ko
2009-04-03,2115.0,413.0,-950.0,ko
2008-12-31,-3096.0,1388.0,-1757.0,ko
2008-09-26,1226.0,1976.0,-880.0,ko
2008-06-27,372.0,1620.0,-884.0,ko
2008-03-28,2106.0,748.0,0.0,ko
2007-12-31,-523.0,1196.0,-1574.0,ko
2007-09-28,252.0,1869.0,-788.0,ko
2007-06-29,732.0,1988.0,-787.0,ko
2007-03-30,1192.0,688.0,0.0,ko
2006-12-31,-948.0,916.0,-1451.0,ko
2006-09-29,-616.0,1559.0,-706.0,ko
2006-06-30,-360.0,1724.0,-754.0,ko
2006-03-31,-337.0,463.0,0.0,ko
2005-12-31,-250.0,877.0,-1332.0,ko
2005-09-30,-1.0,1551.0,-15.0,ko
2005-07-01,-2013.0,1963.0,-671.0,ko
2005-03-31,258.0,1221.0,-660.0,ko
2004-12-31,1241.0,1428.0,-620.0,ko
2004-09-30,336.0,1482.0,-590.0,ko
2004-06-30,754.0,1632.0,-617.0,ko
2004-03-31,1014.0,1012.0,-602.0,ko
2003-12-31,-365.0,1121.0,-1080.0,ko
2003-09-30,301.0,1831.0,-541.0,ko
2003-06-30,303.0,1368.0,-545.0,ko
2003-03-31,863.0,411.0,0.0,ko
2002-12-31,-387.0,1082.0,-993.0,ko
2002-09-30,-24.0,1061.0,-497.0,ko
2002-06-30,403.0,1009.0,-497.0,ko
2002-03-31,402.0,808.0,0.0,ko
2001-12-31,-629.0,837.0,-894.0,ko
2001-09-30,-104.0,758.0,-449.0,ko
2001-06-30,-17.0,1240.0,-448.0,ko
2001-03-31,797.0,597.0,0.0,ko
2000-12-31,-1126.0,872.0,-844.0,ko
2000-09-30,102.0,1202.0,-421.0,ko
2000-06-30,389.0,878.0,-420.0,ko
2000-03-31,843.0,-55.0,0.0,ko
1999-12-31,109.0,727.0,-440.0,ko
1999-09-30,-711.0,901.0,-388.0,ko
1999-06-30,620.0,1116.0,-414.0,ko
1999-03-31,-55.0,115.0,-338.0,ko
1998-12-31,-98.0,603.0,-391.0,ko
1998-09-30,-281.0,764.0,-360.0,ko
1998-06-30,139.0,925.0,-373.0,ko
1998-03-31,151.0,332.0,-356.0,ko
1997-12-31,-373.0,289.0,-692.0,ko
1997-09-30,-442.0,1022.0,-348.0,ko
1997-06-30,617.0,990.0,-347.0,ko
1997-03-31,502.0,710.0,0.0,ko
1996-12-31,-733.0,345.0,-623.0,ko
1996-09-30,392.0,921.0,-311.0,ko
1996-06-30,192.0,726.0,-313.0,ko
1996-03-31,415.0,562.0,0.0,ko
2023-01-28,99.0,350.0,-188.0,KR
2022-11-05,-186.0,114.0,-187.0,KR
2022-08-13,-280.0,663.0,-153.0,KR
2022-05-21,-439.0,371.0,-154.0,KR
2022-01-29,-467.0,807.0,-156.0,KR
2021-11-06,63.0,1011.0,-159.0,KR
2021-08-14,-84.0,468.0,-136.0,KR
2021-05-22,622.0,1443.0,-138.0,KR
2021-01-30,-493.0,181.0,-139.0,KR
2020-11-07,-640.0,-168.0,-141.0,KR
2020-08-15,94.0,520.0,-126.0,KR
2020-05-23,2327.0,3582.0,-128.0,KR
2020-02-01,-146.0,-133.0,-130.0,KR
2019-11-09,-84.0,-1.0,-130.0,KR
2019-08-17,220.0,459.0,-113.0,KR
2019-05-25,-20.0,1484.0,-113.0,KR
2019-02-02,0.0,-270.0,-113.0,KR
2018-11-10,68.0,-288.0,-113.0,KR
2018-08-18,-330.0,183.0,-101.0,KR
2018-05-26,344.0,1657.0,-110.0,KR
2018-02-03,-5.0,-295.0,-110.0,KR
2017-11-04,-467.0,-860.0,-112.0,KR
2017-08-12,463.0,322.0,-110.0,KR
2017-05-20,34.0,1575.0,-111.0,KR
2017-01-28,-52.0,160.0,-113.0,KR
2016-11-05,55.0,-540.0,-114.0,KR
2016-08-13,-72.0,25.0,-100.0,KR
2016-05-21,114.0,1060.0,-102.0,KR
2016-01-30,3.0,266.0,-102.0,KR
2015-11-07,6.0,187.0,-102.0,KR
2015-08-15,16.0,280.0,-90.0,KR
2015-05-23,-16.0,880.0,-91.0,KR
2015-01-31,4.0,83.0,-91.0,KR
2014-11-08,16.0,75.0,-81.0,KR
2014-08-16,-17.0,233.0,-82.0,KR
2014-05-24,-136.0,1030.0,-84.0,KR
2014-02-01,57.0,121.0,-86.0,KR
2013-11-09,-96.0,-364.0,-78.0,KR
2013-08-17,193.0,505.0,-77.0,KR
2013-05-25,9.0,1005.0,-78.0,KR
2013-02-02,-197.0,121.0,-78.0,KR
2012-11-03,197.0,-248.0,-61.0,KR
2012-08-11,-273.0,302.0,-63.0,KR
2012-05-19,323.0,766.0,-65.0,KR
2012-01-28,-28.0,-237.0,-66.0,KR
2011-11-05,-427.0,-226.0,-62.0,KR
2011-08-13,212.0,557.0,-64.0,KR
2011-05-21,-394.0,717.0,-65.0,KR
2011-01-29,67.0,357.0,-67.0,KR
2010-11-06,-279.0,-239.0,-60.0,KR
2010-08-14,435.0,365.0,-62.0,KR
2010-05-22,178.0,1019.0,-61.0,KR
2010-01-30,-93.0,29.0,-62.0,KR
2009-11-07,148.0,-346.0,-59.0,KR
2009-08-15,-269.0,303.0,-58.0,KR
2009-05-23,375.0,659.0,-59.0,KR
2009-01-31,-25.0,11.0,-59.0,KR
2008-11-08,10.0,-327.0,-59.0,KR
2008-08-16,-37.0,334.0,-59.0,KR
2008-05-24,0.0,788.0,-50.0,KR
2008-02-02,76.0,-191.0,-51.0,KR
2007-11-10,2.0,-408.0,-52.0,KR
2007-08-18,-24.0,588.0,-53.0,KR
2007-05-26,-1.0,515.0,-46.0,KR
2007-02-03,48.0,32.0,-46.0,KR
2006-11-04,-662.0,-379.0,-47.0,KR
2006-08-12,144.0,541.0,-47.0,KR
2006-05-20,449.0,617.0,0.0,KR
2006-01-28,-27.0,-144.0,0.0,KR
2005-11-05,-142.0,-63.0,0.0,KR
2005-08-13,244.0,562.0,0.0,KR
2005-05-21,-9.0,600.0,0.0,KR
2005-01-29,14.0,-44.0,0.0,KR
2004-11-06,3.0,-176.0,0.0,KR
2004-08-14,-16.0,500.0,0.0,KR
2004-05-22,-16.0,502.0,0.0,KR
2004-01-31,24.0,-27.0,0.0,KR
2003-11-08,-271.0,-443.0,0.0,KR
2003-08-16,250.0,471.0,0.0,KR
2003-05-24,-15.0,282.0,0.0,KR
2003-02-01,34.0,395.0,0.0,KR
2002-11-09,-30.0,-195.0,0.0,KR
2002-08-17,-18.0,508.0,0.0,KR
2002-05-25,24.0,674.0,0.0,KR
2002-02-02,18.0,-365.0,0.0,KR
2001-11-10,6.0,167.0,0.0,KR
2001-08-18,-23.0,691.0,0.0,KR
2001-05-26,-1.0,11.0,0.0,KR
2001-02-03,30.0,-61.0,0.0,KR
2000-11-04,-24.0,-255.0,0.0,KR
2000-08-12,-8.0,571.0,0.0,KR
2000-05-20,-118.0,608.0,0.0,KR
2000-01-29,-2.0,-32.0,0.0,KR
1999-11-06,-21.0,-476.0,0.0,KR
1999-08-14,-10.0,251.0,0.0,KR
1999-05-22,51.0,167.0,0.0,KR
1999-01-30,,,,KR
1998-12-27,38.0,-77.0,0.0,KR
1998-06-13,51.0,307.0,0.0,KR
1998-03-21,-6.0,88.0,0.0,KR
1997-12-27,-10.744,-721.924,0.0,KR
1997-06-14,4.859,283.375,0.0,KR
1997-03-22,-8.341,172.643,0.0,KR
1996-12-28,-12.004,1.858,0.0,KR
1996-06-15,0.0,45.452,0.0,KR
1996-03-23,0.0,-134.961,0.0,KR
1995-12-30,-23.595,-61.748,0.0,KR
1995-06-17,-0.543,151.491,0.0,KR
1995-03-25,21.198,73.154,0.0,KR
1994-12-31,-46.745,39.129,0.0,KR
1994-06-18,-4.478,165.871,0.0,KR
1994-03-26,-11.185,73.892,0.0,KR
1994-01-01,,,,KR
1993-06-19,35.542,138.026,0.0,KR
1993-03-27,-23.617,54.489,0.0,KR
2023-03-31,62.0,560.0,-15.0,L
2022-12-31,-354.0,399.0,-15.0,L
2022-09-30,-65.0,1121.0,-15.0,L
2022-06-30,153.0,832.0,-15.0,L
2022-03-31,177.0,302.0,-16.0,L
2021-12-31,-190.0,792.0,-16.0,L
2021-09-30,233.0,989.0,-16.0,L
2021-06-30,-82.0,313.0,-16.0,L
2021-03-31,182.0,47.0,-17.0,L
2020-12-31,-408.0,328.0,-17.0,L
2020-09-30,218.0,707.0,-17.0,L
2020-06-30,-271.0,-96.0,-18.0,L
2020-03-31,603.0,96.0,-18.0,L
2019-12-31,-106.0,172.0,-19.0,L
2019-09-30,2.0,559.0,-19.0,L
2019-06-30,101.0,111.0,-19.0,L
2019-03-31,-66.0,-142.0,-19.0,L
2018-12-31,-166.0,563.0,-20.0,L
2018-09-30,118.0,993.0,-20.0,L
2018-06-30,2.0,1388.0,-20.0,L
2018-03-31,-21.0,283.0,-20.0,L
2017-12-31,56.0,484.0,-21.0,L
2017-09-30,59.0,320.0,-21.0,L
2017-06-30,-55.0,967.0,-21.0,L
2017-03-31,85.0,-212.0,-21.0,L
2016-12-31,-17.0,272.0,-21.0,L
2016-09-30,-4.0,655.0,-21.0,L
2016-06-30,40.0,19.0,-21.0,L
2016-03-31,-132.0,-143.0,-21.0,L
2015-12-31,112.0,1244.0,-21.0,L
2015-09-30,79.0,888.0,-23.0,L
2015-06-30,-22.0,271.0,-23.0,L
2015-03-31,-93.0,-411.0,-23.0,L
2014-12-31,-273.0,-84.0,-23.0,L
2014-09-30,360.0,281.0,-24.0,L
2014-06-30,-23.0,375.0,-24.0,L
2014-03-31,6.0,-335.0,-24.0,L
2013-12-31,37.0,337.0,-24.0,L
2013-09-30,93.0,669.0,-24.0,L
2013-06-30,-15.0,-653.0,-25.0,L
2013-03-31,-49.0,6.0,-24.0,L
2012-12-31,59.0,341.0,-25.0,L
2012-09-30,33.0,871.0,-24.0,L
2012-06-30,37.0,147.0,-25.0,L
2012-03-31,-30.0,90.0,-25.0,L
2011-12-31,1.0,1586.0,-25.0,L
2011-09-30,-20.0,906.0,-25.0,L
2011-06-30,25.0,-532.0,-25.0,L
2011-03-31,3.0,670.0,-26.0,L
2010-12-31,-12.0,-1978.0,-26.0,L
2010-09-30,41.0,96.0,-26.0,L
2010-06-30,-44.0,836.0,-27.0,L
2010-03-31,-55.0,82.0,-26.0,L
2009-12-31,34.0,1468.0,-27.0,L
2009-09-30,20.0,315.0,-27.0,L
2009-06-30,-2.0,-292.0,-27.0,L
2009-03-31,7.0,571.0,-27.0,L
2008-12-31,-105.0,934.0,-26.0,L
2008-09-30,59.0,-2612.0,-28.0,L
2008-06-30,-39.0,404.0,-83.0,L
2008-03-31,56.0,648.0,-82.0,L
2007-12-31,26.0,426.0,-82.0,L
2007-09-30,-5.0,1428.0,-83.0,L
2007-06-30,-13.0,1936.0,-83.0,L
2007-03-31,-22.0,-329.0,-83.0,L
2006-12-31,-19.3,-244.4,-83.6,L
2006-09-30,20.0,-117.1,-83.7,L
2006-06-30,27.4,737.0,-77.2,L
2006-03-31,-36.1,459.5,-63.5,L
2005-12-31,-40.4,1050.6,-63.5,L
2005-09-30,-129.5,660.6,-58.9,L
2005-06-30,156.9,1346.1,-58.8,L
2005-03-31,-39.0,-83.3,-58.8,L
2004-12-31,69.8,789.9,-54.2,L
2004-09-30,-51.6,1149.1,-54.2,L
2004-06-30,57.4,1134.9,-54.2,L
2004-03-31,-47.5,-106.7,-54.2,L
2003-12-31,-95.6,578.6,-54.3,L
2003-09-30,45.7,1753.3,-45.9,L
2003-06-30,-25.8,651.4,-45.9,L
2003-03-31,28.1,-363.1,-45.7,L
2002-12-31,-124.4,126.3,-45.6,L
2002-09-30,126.7,479.7,-45.8,L
2002-06-30,52.9,840.7,-46.3,L
2002-03-31,-52.1,-144.7,-28.7,L
2001-12-31,22.9,-66.2,-28.7,L
2001-09-30,-6.9,538.5,-29.6,L
2001-06-30,-16.5,-236.7,-29.6,L
2001-03-31,-13.3,79.3,-24.6,L
2000-12-31,-21.1,-804.8,-24.7,L
2000-09-30,-20.0,358.9,-24.6,L
2000-06-30,14.3,-195.7,-24.7,L
2000-03-31,38.1,-428.3,-25.7,L
1999-12-31,-179.0,-3089.9,-26.6,L
1999-09-30,68.0,-442.4,-27.0,L
1999-06-30,-106.0,666.4,-27.3,L
1999-03-31,113.5,299.8,-28.0,L
1998-12-31,106.4,-237.4,-28.4,L
1998-09-30,-5.3,381.6,-28.7,L
1998-06-30,-112.5,-490.1,-28.7,L
1998-03-31,-199.0,-391.4,-28.8,L
1997-12-31,88.6,325.1,-28.7,L
1997-09-30,-69.0,149.3,-28.8,L
1997-06-30,20.1,-299.0,-28.8,L
1997-03-31,152.4,-634.0,-28.7,L
1996-12-31,-1.2,485.4,-28.8,L
1996-09-30,-34.3,124.5,-28.7,L
1996-06-30,-62.1,-281.7,-29.2,L
1996-03-31,161.6,76.3,-29.5,L
2023-03-31,-192.0,-137.0,-50.0,LDOS
2022-12-30,-288.0,52.0,-50.0,LDOS
2022-09-30,505.0,721.0,-49.0,LDOS
2022-07-01,38.0,25.0,-49.0,LDOS
2022-04-01,-447.0,65.0,-51.0,LDOS
2021-12-31,104.0,177.0,-50.0,LDOS
2021-10-01,303.0,541.0,-51.0,LDOS
2021-07-02,-66.0,-4.0,-48.0,LDOS
2021-04-02,-153.0,213.0,-50.0,LDOS
2021-01-01,-55.0,-113.0,-48.0,LDOS
2020-10-02,60.0,572.0,-49.0,LDOS
2020-07-03,117.0,376.0,-48.0,LDOS
2020-04-03,-152.0,328.0,-51.0,LDOS
2020-01-03,-29.0,115.0,-97.0,LDOS
2019-09-27,43.0,328.0,0.0,LDOS
2019-06-28,106.0,170.0,-47.0,LDOS
2019-03-29,228.0,354.0,-54.0,LDOS
2018-12-28,0.0,84.0,-47.0,LDOS
2018-09-28,252.0,346.0,-48.0,LDOS
2018-06-29,66.0,258.0,-51.0,LDOS
2018-03-30,-165.0,7.0,-52.0,LDOS
2017-12-29,0.0,126.0,-48.0,LDOS
2017-09-29,74.0,248.0,-48.0,LDOS
2017-06-30,45.0,157.0,-52.0,LDOS
2017-03-31,-154.0,-78.0,-50.0,LDOS
2016-12-30,-114.0,112.0,-48.0,LDOS
2016-09-30,-177.0,257.0,-1041.0,LDOS
2016-07-01,61.0,69.0,-23.0,LDOS
2016-04-01,-47.0,-15.0,-23.0,LDOS
2016-01-01,24.0,42.0,-22.0,LDOS
2015-10-02,270.0,266.0,-23.0,LDOS
2015-07-03,-12.0,151.0,-24.0,LDOS
2015-04-03,-82.0,-32.0,-24.0,LDOS
2015-01-30,25.0,119.0,-23.0,LDOS
2014-10-31,60.0,167.0,-72.0,LDOS
2014-08-01,175.0,110.0,24.0,LDOS
2014-05-02,-247.0,-14.0,-24.0,LDOS
2014-01-31,-384.0,84.0,-25.0,LDOS
2013-11-01,352.0,110.0,-28.0,LDOS
2013-08-02,-100.0,248.0,-383.0,LDOS
2013-05-03,-173.0,-121.0,-41.0,LDOS
2013-01-31,206.0,202.0,-41.0,LDOS
2012-10-31,-225.0,297.0,-41.0,LDOS
2012-07-31,-411.0,177.0,-42.0,LDOS
2012-04-30,-425.0,-369.0,-41.0,LDOS
2012-01-31,128.0,134.0,0.0,LDOS
2011-10-31,127.0,364.0,0.0,LDOS
2011-07-31,54.0,84.0,0.0,LDOS
2011-04-30,-85.0,154.0,0.0,LDOS
2011-01-31,723.0,154.0,0.0,LDOS
2010-10-31,40.0,282.0,0.0,LDOS
2010-07-31,36.0,100.0,0.0,LDOS
2010-04-30,-293.0,115.0,0.0,LDOS
2010-01-31,-130.0,101.0,0.0,LDOS
2009-10-31,40.0,232.0,0.0,LDOS
2009-07-31,53.0,93.0,0.0,LDOS
2009-04-30,-38.0,151.0,0.0,LDOS
2009-01-31,124.0,98.0,0.0,LDOS
2008-10-31,120.0,166.0,0.0,LDOS
2008-07-31,30.0,217.0,0.0,LDOS
2008-04-30,-434.0,2.0,0.0,LDOS
2008-01-31,85.0,101.0,0.0,LDOS
2007-10-31,-120.0,79.0,0.0,LDOS
2007-07-31,188.0,246.0,0.0,LDOS
2007-04-30,-170.0,-141.0,0.0,LDOS
2007-01-31,-2523.0,190.0,-2439.0,LDOS
2006-10-31,1264.0,174.0,0.0,LDOS
2006-07-31,-343.0,195.0,0.0,LDOS
2006-04-30,1680.0,61.0,0.0,LDOS
2006-01-31,-151.0,414.0,0.0,LDOS
2023-03-31,28.0,59.0,-58.3,LEG
2022-12-31,90.3,212.3,-58.4,LEG
2022-09-30,-43.7,40.8,-58.7,LEG
2022-06-30,-57.4,67.7,-56.1,LEG
2022-03-31,-34.4,20.3,-56.0,LEG
2021-12-31,127.0,160.1,-56.0,LEG
2021-09-30,3.1,23.3,-56.0,LEG
2021-06-30,-102.2,15.9,-53.3,LEG
2021-03-31,-15.1,-34.6,-53.0,LEG
2020-12-31,103.9,204.9,-53.0,LEG
2020-09-30,36.2,252.0,-52.9,LEG
2020-06-30,-297.0,93.3,-52.9,LEG
2020-03-31,258.2,-13.8,-52.7,LEG
2019-12-31,5.6,211.3,-52.6,LEG
2019-09-30,-47.7,180.4,-52.6,LEG
2019-06-30,26.4,133.6,-49.8,LEG
2019-03-31,-4.8,-0.4,-49.6,LEG
2018-12-31,-95.4,152.2,-49.5,LEG
2018-09-30,-82.9,85.1,-49.4,LEG
2018-06-30,-48.2,39.6,-47.3,LEG
2018-03-31,-31.5,3.8,-47.5,LEG
2017-12-31,183.2,141.8,-47.6,LEG
2017-09-30,7.8,65.5,-47.6,LEG
2017-06-30,66.5,53.6,-45.0,LEG
2017-03-31,-13.3,23.4,-45.4,LEG
2016-12-31,-35.4,126.0,-45.4,LEG
2016-09-30,32.5,98.4,-45.5,LEG
2016-06-30,34.6,120.6,-43.0,LEG
2016-03-31,-3.0,83.6,-43.5,LEG
2015-12-31,2.0,77.6,-43.6,LEG
2015-09-30,-23.9,102.7,-42.5,LEG
2015-06-30,12.9,65.2,-42.8,LEG
2015-03-31,-70.6,10.4,-42.7,LEG
2014-12-31,89.9,135.1,-42.6,LEG
2014-09-30,-61.3,107.7,-41.2,LEG
2014-06-30,35.6,79.8,-41.7,LEG
2014-03-31,-4.1,-34.8,-42.0,LEG
2013-12-31,-26.2,157.5,-42.3,LEG
2013-09-30,18.6,97.5,-41.2,LEG
2013-06-30,-169.1,77.1,-41.4,LEG
2013-03-31,90.3,4.2,0.0,LEG
2012-12-31,94.2,191.2,-82.0,LEG
2012-09-30,10.4,78.5,-39.3,LEG
2012-06-30,-6.7,61.5,-39.2,LEG
2012-03-31,24.9,47.5,-39.0,LEG
2011-12-31,17.5,108.6,-38.9,LEG
2011-09-30,15.5,82.1,-38.2,LEG
2011-06-30,7.9,33.1,-39.1,LEG
2011-03-31,-49.1,30.1,-39.7,LEG
2010-12-31,-32.2,135.0,-39.5,LEG
2010-09-30,33.2,71.9,-38.2,LEG
2010-06-30,-3.7,50.3,-38.5,LEG
2010-03-31,-13.3,37.6,-38.7,LEG
2009-12-31,39.0,117.3,-39.7,LEG
2009-09-30,-0.7,128.1,-39.2,LEG
2009-06-30,62.0,143.8,-39.2,LEG
2009-03-31,-4.5,93.1,-39.1,LEG
2008-12-31,-46.7,227.2,-37.4,LEG
2008-09-30,8.3,420.4,-42.0,LEG
2008-06-30,15.0,45.0,-42.5,LEG
2008-03-31,-17.3,32.9,-43.2,LEG
2007-12-31,17.1,144.0,-31.1,LEG
2007-09-30,20.1,161.0,-32.2,LEG
2007-06-30,-66.4,80.5,-30.6,LEG
2007-03-31,102.7,191.3,-30.9,LEG
2006-12-31,37.8,134.2,-31.0,LEG
2006-09-30,-0.7,60.3,-31.1,LEG
2006-06-30,-35.5,31.8,-29.5,LEG
2006-03-31,65.4,118.1,-29.5,LEG
2005-12-31,-186.9,106.6,-30.4,LEG
2005-09-30,180.4,109.0,-30.4,LEG
2005-06-30,-71.6,27.7,-28.8,LEG
2005-03-31,-348.3,62.3,-28.8,LEG
2004-12-31,184.3,72.2,-28.8,LEG
2004-09-30,-101.3,46.6,-27.0,LEG
2004-06-30,-20.4,65.5,-27.1,LEG
2004-03-31,-15.2,39.5,-27.0,LEG
2003-12-31,-28.7,93.1,-26.9,LEG
2003-09-30,-4.1,113.4,-25.2,LEG
2003-06-30,113.1,53.7,-25.3,LEG
2003-03-31,138.6,3.1,-25.3,LEG
2002-12-31,36.4,90.9,-25.4,LEG
2002-09-30,40.1,110.7,-23.6,LEG
2002-06-30,-77.6,54.4,-23.7,LEG
2002-03-31,38.9,82.9,-23.6,LEG
2001-12-31,60.8,96.8,0.0,LEG
2001-09-30,90.9,127.2,-23.7,LEG
2001-06-30,23.3,129.4,-23.9,LEG
2001-03-31,-25.1,53.1,-44.9,LEG
2000-12-31,13.5,84.2,0.0,LEG
2000-09-30,6.1,80.1,-21.6,LEG
2000-06-30,-93.7,74.2,-19.8,LEG
2000-03-31,90.8,32.6,-37.2,LEG
1999-12-31,-1.2,29.4,-0.2,LEG
1999-09-30,8.4,44.4,-17.9,LEG
1999-06-30,-9.9,110.6,-17.7,LEG
1999-03-31,-60.2,27.3,-33.3,LEG
1998-12-31,41.2,85.5,0.0,LEG
1998-09-30,20.6,50.6,-16.0,LEG
1998-06-30,11.8,77.5,-15.8,LEG
1998-03-31,2.2,-6.3,-28.1,LEG
1997-12-31,-1.8,45.6,0.6,LEG
2023-03-31,-36.1,27.3,-64.4,LH
2022-12-31,20.1,535.7,-63.6,LH
2022-09-30,-658.9,270.3,-64.9,LH
2022-06-30,-164.7,429.2,-66.7,LH
2022-03-31,-239.2,238.8,0.0,LH
2021-12-31,-563.8,547.5,0.0,LH
2021-09-30,73.3,649.5,0.0,LH
2021-06-30,72.4,390.0,0.0,LH
2021-03-31,570.0,1062.2,0.0,LH
2020-12-31,653.6,675.2,0.0,LH
2020-09-30,110.2,709.0,0.0,LH
2020-06-30,233.4,272.2,0.0,LH
2020-03-31,-13.9,97.2,0.0,LH
2019-12-31,-23.6,441.6,0.0,LH
2019-09-30,95.7,363.0,0.0,LH
2019-06-30,-83.4,168.3,0.0,LH
2019-03-31,-78.0,71.6,0.0,LH
2018-12-31,-465.8,364.2,0.0,LH
2018-09-30,671.2,154.0,0.0,LH
2018-06-30,-140.3,300.2,0.0,LH
2018-03-31,45.1,107.2,0.0,LH
2017-12-31,-92.4,468.9,0.0,LH
2017-09-30,109.3,321.4,0.0,LH
2017-06-30,-65.7,241.2,0.0,LH
2017-03-31,-68.1,153.7,0.0,LH
2016-12-31,-134.0,395.8,0.0,LH
2016-09-30,-72.0,183.7,0.0,LH
2016-06-30,-56.7,282.5,0.0,LH
2016-03-31,-20.1,56.2,0.0,LH
2015-12-31,3.4,299.5,0.0,LH
2015-09-30,94.0,220.2,0.0,LH
2015-06-30,172.6,327.6,0.0,LH
2015-03-31,-133.6,-120.7,0.0,LH
2014-12-31,4.3,167.4,0.0,LH
2014-09-30,96.2,123.0,0.0,LH
2014-06-30,140.6,159.3,0.0,LH
2014-03-31,-65.1,85.8,0.0,LH
2013-12-31,229.9,189.1,0.0,LH
2013-09-30,62.8,182.1,0.0,LH
2013-06-30,-74.5,88.8,0.0,LH
2013-03-31,-281.0,156.5,0.0,LH
2012-12-31,0.8,192.8,0.0,LH
2012-09-30,341.6,159.7,0.0,LH
2012-06-30,-5.5,152.2,0.0,LH
2012-03-31,-29.4,162.9,0.0,LH
2011-12-31,73.5,248.5,0.0,LH
2011-09-30,-33.1,136.4,0.0,LH
2011-06-30,-76.5,139.1,0.0,LH
2011-03-31,-35.3,185.9,0.0,LH
2010-12-31,133.8,226.4,0.0,LH
2010-09-30,-6.9,141.9,0.0,LH
2010-06-30,-68.4,181.7,0.0,LH
2010-03-31,23.7,207.5,0.0,LH
2009-12-31,21.7,187.1,0.0,LH
2009-09-30,-99.8,223.7,0.0,LH
2009-06-30,-146.6,158.7,0.0,LH
2009-03-31,153.5,178.2,0.0,LH
2008-12-31,170.3,179.0,0.0,LH
2008-09-30,-105.9,152.9,0.0,LH
2008-06-30,105.2,153.7,0.0,LH
2008-03-31,-6.3,138.6,0.0,LH
2007-12-31,43.9,206.3,0.0,LH
2007-09-30,4.0,94.9,0.0,LH
2007-06-30,2.0,120.9,0.0,LH
2007-03-31,-45.0,145.0,0.0,LH
2006-12-31,42.9,122.1,0.0,LH
2006-09-30,-8.0,129.6,0.0,LH
2006-06-30,-8.6,106.9,0.0,LH
2006-03-31,-20.2,157.8,0.0,LH
2005-12-31,30.7,139.0,0.0,LH
2005-09-30,-6.5,146.4,0.0,LH
2005-06-30,-9.8,66.2,0.0,LH
2005-03-31,-16.6,129.0,0.0,LH
2004-12-31,-111.0,70.7,0.0,LH
2004-09-30,51.5,120.7,0.0,LH
2004-06-30,13.2,124.3,0.0,LH
2004-03-31,46.0,127.4,0.0,LH
2003-12-31,29.9,121.0,0.0,LH
2003-09-30,-3.9,138.9,0.0,LH
2003-06-30,-16.1,102.0,0.0,LH
2003-03-31,-6.4,118.8,0.0,LH
2002-12-31,-42.0,99.1,0.0,LH
2002-09-30,-205.2,104.1,0.0,LH
2002-06-30,58.6,73.6,0.0,LH
2002-03-31,95.8,93.8,0.0,LH
2001-12-31,93.7,34.5,0.0,LH
2001-09-30,35.0,88.3,0.0,LH
2001-06-30,-46.3,53.3,0.0,LH
2001-03-31,18.0,51.8,0.0,LH
2000-12-31,33.5,53.3,0.0,LH
2000-09-30,-43.9,34.1,0.0,LH
2000-06-30,18.3,81.4,0.0,LH
2000-03-31,0.6,37.7,0.0,LH
1999-12-31,20.6,35.8,0.0,LH
1999-09-30,2.8,36.3,0.0,LH
1999-06-30,0.6,29.4,0.0,LH
1999-03-31,-6.4,9.6,0.0,LH
1998-12-31,11.1,16.6,0.0,LH
1998-09-30,-3.9,13.0,0.0,LH
1998-06-30,-3.2,37.6,0.0,LH
1998-03-31,-4.6,11.3,0.0,LH
1997-12-31,2.2,30.3,0.0,LH
1997-09-30,-9.7,13.0,0.0,LH
1997-06-30,1.3,59.9,0.0,LH
1997-03-31,0.2,6.7,0.0,LH
1996-12-31,1.1,-180.5,0.0,LH
1996-09-30,3.6,-9.0,0.0,LH
1996-06-30,8.9,-59.2,0.0,LH
1996-03-31,-0.7,4.3,0.0,LH
2023-03-31,-335.0,279.0,-220.0,LHX
2022-12-30,351.0,715.0,-214.0,LHX
2022-09-30,109.0,530.0,-215.0,LHX
2022-07-01,18.0,691.0,-217.0,LHX
2022-04-01,-539.0,-16.0,-218.0,LHX
2021-12-31,-185.0,687.0,-199.0,LHX
2021-10-01,-903.0,408.0,-202.0,LHX
2021-07-02,1053.0,660.0,-207.0,LHX
2021-04-02,-300.0,597.0,-209.0,LHX
2021-01-01,-65.0,615.0,-179.0,LHX
2020-10-02,-606.0,671.0,-179.0,LHX
2020-07-03,1284.0,742.0,-184.0,LHX
2020-04-03,-161.0,485.0,-183.0,LHX
2020-01-03,-177.0,769.0,-165.0,LHX
2019-09-27,471.0,-3.0,-172.0,LHX
2019-06-28,196.0,254.0,-81.0,LHX
2019-03-29,-9.0,368.0,-81.0,LHX
2018-12-28,38.0,316.0,-81.0,LHX
2018-09-28,17.0,86.0,-82.0,LHX
2018-06-29,-155.0,464.0,-67.0,LHX
2018-03-30,21.0,-179.0,-68.0,LHX
2017-12-29,34.0,258.0,-68.0,LHX
2017-09-29,-96.0,72.0,-69.0,LHX
2017-06-30,182.0,40.0,-63.0,LHX
2017-03-31,-59.0,164.0,-65.0,LHX
2016-12-30,77.0,224.0,-66.0,LHX
