Unnamed: 0,Cash & Cash Equivalents,Total Assets,Total Liabilities,Shareholders' Equity,Total Long-Term Liabilities,Total Current Liabilities,Long-Term Debt,Current Debt,Accion
2001-07-31,999.0,8622.0,3135.0,5487.0,331.0,2804.0,0.0,794.0,A
2001-04-30,809.0,9080.0,3464.0,5616.0,366.0,3098.0,0.0,773.0,A
2001-01-31,433.0,9208.0,3667.0,5541.0,597.0,3070.0,0.0,556.0,A
2000-10-31,996.0,8330.0,3065.0,5265.0,402.0,2663.0,0.0,110.0,A
2000-07-31,703.0,7827.0,2925.0,4902.0,415.0,2510.0,0.0,129.0,A
2000-04-30,978.0,7321.0,2679.0,4642.0,493.0,2186.0,0.0,98.0,A
2000-01-31,1410.0,7107.0,2621.0,4486.0,554.0,2067.0,554.0,111.0,A
1999-10-31,0.0,5444.0,2062.0,3382.0,381.0,1681.0,0.0,0.0,A
1999-07-28,0.0,5050.0,1830.0,3220.0,363.0,1467.0,0.0,0.0,A
1999-04-30,0.0,,,,,,,,A
1999-01-31,0.0,,,,,,,,A
1998-10-31,0.0,4987.0,1965.0,3022.0,366.0,1599.0,0.0,0.0,A
1998-07-28,0.0,4987.0,1965.0,3022.0,366.0,1599.0,0.0,0.0,A
1997-07-28,0.0,5006.0,1896.0,3110.0,373.0,1523.0,0.0,0.0,A
2023-03-31,12448.0,66786.0,72557.0,-5771.0,47967.0,24590.0,37911.0,5018.0,AAL
2022-12-31,9960.0,64716.0,70515.0,-5799.0,49019.0,21496.0,38948.0,4739.0,AAL
2022-09-30,12185.0,66652.0,74545.0,-7893.0,52575.0,21970.0,40466.0,4216.0,AAL
2022-06-30,13519.0,67963.0,76385.0,-8422.0,53615.0,22770.0,41276.0,3589.0,AAL
2022-03-31,13436.0,67401.0,76341.0,-8940.0,54475.0,21866.0,41990.0,3872.0,AAL
2021-12-31,13421.0,66467.0,73807.0,-7340.0,54801.0,19006.0,42181.0,3996.0,AAL
2021-09-30,15459.0,68437.0,75874.0,-7437.0,56936.0,18938.0,42615.0,4040.0,AAL
2021-06-30,18949.0,72464.0,80131.0,-7667.0,58610.0,21521.0,43912.0,4385.0,AAL
2021-03-31,14845.0,68649.0,76594.0,-7945.0,59261.0,17333.0,43985.0,4039.0,AAL
2020-12-31,7473.0,62008.0,68875.0,-6867.0,52306.0,16569.0,36573.0,4448.0,AAL
2020-09-30,8792.0,62773.0,68301.0,-5528.0,51717.0,16584.0,36759.0,4446.0,AAL
2020-06-30,10352.0,64544.0,67713.0,-3169.0,49713.0,18000.0,35670.0,4379.0,AAL
2020-03-31,3733.0,58580.0,61216.0,-2636.0,42003.0,19213.0,28803.0,5270.0,AAL
2019-12-31,3984.0,59995.0,60113.0,-118.0,41802.0,18311.0,28875.0,4569.0,AAL
2019-09-30,5326.0,61175.0,61015.0,160.0,41455.0,19560.0,29160.0,5280.0,AAL
2019-06-30,5564.0,61967.0,61989.0,-22.0,41866.0,20123.0,29609.0,5139.0,AAL
2019-03-31,4505.0,60787.0,61423.0,-636.0,41574.0,19849.0,28445.0,4999.0,AAL
2018-12-31,4914.0,60580.0,60749.0,-169.0,42653.0,18096.0,29081.0,4948.0,AAL
2018-09-30,5009.0,52635.0,53203.0,-568.0,36855.0,16348.0,22274.0,2493.0,AAL
2018-06-30,4857.0,52622.0,53491.0,-869.0,36822.0,16669.0,21863.0,2213.0,AAL
2018-03-31,5585.0,53280.0,54298.0,-1018.0,37290.0,17008.0,21946.0,2793.0,AAL
2017-12-31,5384.0,52785.0,53565.0,-780.0,38207.0,15358.0,22511.0,2554.0,AAL
2017-09-30,6161.0,52401.0,48453.0,3948.0,33146.0,15307.0,22217.0,2467.0,AAL
2017-06-30,7440.0,53336.0,49621.0,3715.0,33509.0,16112.0,22525.0,2334.0,AAL
2017-03-31,7219.0,52627.0,49170.0,3457.0,33884.0,15286.0,22829.0,1714.0,AAL
2016-12-31,6997.0,51274.0,47489.0,3785.0,33617.0,13872.0,22489.0,1855.0,AAL
2016-09-30,7390.0,51108.0,46717.0,4391.0,32184.0,14533.0,21545.0,1798.0,AAL
2016-06-30,7758.0,51051.0,46739.0,4312.0,31822.0,14917.0,21131.0,1715.0,AAL
2016-03-31,7621.0,49909.0,45199.0,4710.0,29922.0,15277.0,19134.0,2610.0,AAL
2015-12-31,6949.0,48415.0,42780.0,5635.0,29175.0,13605.0,18330.0,2231.0,AAL
2015-09-30,9583.0,48715.0,44953.0,3762.0,30792.0,14161.0,18849.0,1712.0,AAL
2015-06-30,9666.0,47868.0,44232.0,3636.0,29187.0,15045.0,17152.0,1642.0,AAL
2015-03-31,9930.0,46754.0,43990.0,2764.0,29757.0,14233.0,17638.0,1284.0,AAL
2014-12-31,8077.0,43225.0,41204.0,2021.0,27800.0,13404.0,16043.0,1677.0,AAL
2014-09-30,8774.0,44173.0,39202.0,4971.0,25314.0,13888.0,15651.0,1439.0,AAL
2014-06-30,10341.0,44811.0,40725.0,4086.0,25637.0,15088.0,15205.0,1523.0,AAL
2014-03-31,10611.0,43737.0,42642.0,1095.0,27563.0,15079.0,15244.0,1441.0,AAL
2013-12-31,10286.0,42278.0,45009.0,-2731.0,31203.0,13806.0,15353.0,1446.0,AAL
2013-09-30,0.0,,,,,,,,AAL
2013-06-30,0.0,,,,,,,,AAL
2013-03-31,0.0,,,,,,,,AAL
2012-12-31,4742.0,23510.0,31497.0,-7987.0,22486.0,9011.0,13722.0,1419.0,AAL
2022-12-31,269.282,12018.482,9340.201,2678.281,3969.812,5370.389,3466.601,185.0,AAP
2022-10-08,191.204,12132.079,9416.004,2716.075,3973.103,5442.901,3439.476,185.0,AAP
2022-07-16,240.551,12137.963,9343.154,2794.809,4001.336,5341.818,3483.586,100.056,AAP
2022-04-23,138.733,12002.481,9092.801,2909.68,4040.227,5052.574,3517.702,0.0,AAP
2022-01-01,601.428,12194.209,9065.918,3128.291,3885.611,5180.307,3371.971,0.0,AAP
2021-10-09,604.645,11864.171,8667.636,3196.535,3712.407,4955.229,3188.366,0.0,AAP
2021-07-17,809.287,11838.725,8537.16,3301.565,3637.815,4899.345,3124.857,0.0,AAP
2021-04-24,880.233,11868.488,8366.921,3501.567,3574.498,4792.423,3069.154,0.0,AAP
2021-01-02,834.992,11839.636,8280.124,3559.512,3536.209,4743.915,3047.483,0.0,AAP
2020-10-03,1068.205,11972.763,8210.099,3762.664,3561.211,4648.888,3046.77,0.0,AAP
2020-07-11,1141.502,11930.665,8204.146,3726.519,3766.587,4437.559,3281.74,0.0,AAP
2020-04-18,1279.838,12072.572,8535.543,3537.029,3704.494,4831.049,3237.25,500.0,AAP
2019-12-28,418.665,11248.525,7699.444,3549.081,3221.742,4477.702,2764.479,0.0,AAP
2019-10-05,573.726,11106.802,7651.86,3454.942,3187.947,4463.913,2744.857,0.0,AAP
2019-07-13,747.719,11267.946,7596.644,3671.302,3224.239,4372.405,2779.301,0.0,AAP
2019-04-20,537.33,11081.511,7534.288,3547.223,3235.411,4298.877,2800.94,0.0,AAP
2018-12-29,896.527,9040.648,5489.835,3550.813,1603.885,3885.95,1045.72,0.0,AAP
2018-10-06,970.006,8972.353,5312.717,3659.636,1591.485,3721.232,1045.398,0.0,AAP
2018-07-14,902.249,8835.556,5177.607,3657.949,1579.39,3598.217,1045.077,0.0,AAP
2018-04-21,639.143,8614.953,5068.332,3546.621,1588.193,3480.139,1044.755,0.0,AAP
2017-12-30,546.937,8482.301,5067.105,3415.196,1587.008,3480.097,1044.327,0.0,AAP
2017-10-07,363.302,8468.224,5237.437,3230.787,1700.028,3537.409,1044.008,0.0,AAP
2017-07-15,257.23,8437.413,5309.136,3128.277,1710.809,3598.327,1043.69,0.0,AAP
2017-04-22,126.087,8428.657,5404.982,3023.675,1745.351,3659.631,1073.372,0.0,AAP
2016-12-31,135.178,8315.033,5398.841,2916.192,1722.795,3676.046,1042.949,0.0,AAP
2016-10-08,119.494,8414.645,5558.924,2855.721,1721.573,3837.351,1042.633,0.372,AAP
2016-07-16,104.827,8437.529,5688.632,2748.897,1847.399,3841.233,1169.702,0.404,AAP
2016-04-23,103.708,8438.963,5809.824,2629.139,1901.261,3908.563,1229.888,0.598,AAP
2016-01-02,90.782,8127.701,5667.053,2460.648,1869.576,3797.477,1206.297,0.598,AAP
2015-10-10,105.346,8181.536,5768.46,2413.076,1817.546,3950.914,1293.102,0.595,AAP
2015-07-18,114.536,8167.875,5878.746,2289.129,1998.988,3879.758,1453.044,0.591,AAP
2015-04-25,123.821,8146.695,6000.107,2146.588,2175.629,3824.478,1609.687,0.587,AAP
2015-01-03,104.671,7962.358,5959.446,2002.912,2305.03,3654.416,1636.311,0.582,AAP
2014-10-04,89.664,7997.737,6072.238,1925.499,2288.196,3784.042,1730.15,5.58,AAP
2014-07-12,67.446,7969.525,6155.0,1814.525,2380.827,3774.173,1797.795,70.694,AAP
2014-04-19,83.358,7913.074,6246.443,1666.631,2582.196,3664.247,2001.74,70.865,AAP
2013-12-28,1112.471,5564.774,4048.569,1516.205,1283.784,2764.785,1052.668,0.916,AAP
2013-10-05,567.301,4944.699,3476.851,1467.848,840.507,2636.344,604.027,1.03,AAP
2013-07-13,520.969,4852.288,3483.309,1368.979,843.644,2639.665,604.117,0.878,AAP
2013-04-20,407.724,4747.485,3477.038,1270.447,852.897,2624.141,604.265,0.689,AAP
2012-12-29,598.111,4613.814,3403.12,1210.694,843.482,2559.638,604.461,0.627,AAP
2012-10-06,479.383,4357.206,3209.728,1147.478,828.874,2380.854,599.55,0.699,AAP
2012-07-14,448.594,4169.146,3110.045,1059.101,818.004,2292.041,599.696,0.76,AAP
2012-04-21,364.084,4045.112,3066.463,978.649,817.749,2248.714,599.841,0.807,AAP
2011-12-31,57.901,3655.754,2807.84,847.914,619.965,2187.875,415.136,0.848,AAP
2011-10-08,65.929,3678.068,2900.442,777.626,794.814,2105.628,599.438,0.949,AAP
2011-07-16,68.82,3603.468,2839.19,764.278,753.155,2086.035,565.42,0.991,AAP
2011-04-23,53.667,3573.383,2689.499,883.884,613.169,2076.33,430.832,0.923,AAP
2011-01-01,59.209,3354.217,2314.843,1039.374,466.794,1848.049,300.851,0.973,AAP
2010-10-09,194.502,3394.325,2252.287,1142.038,424.423,1827.864,301.043,1.176,AAP
2010-07-17,160.818,3328.727,2262.277,1066.45,416.063,1846.214,301.254,1.075,AAP
2010-04-24,133.286,3202.808,2093.425,1109.383,395.71,1697.715,277.695,1.293,AAP
2010-01-02,100.018,3072.963,1790.598,1282.365,324.571,1466.027,202.927,1.344,AAP
2009-10-10,216.215,3165.898,1873.342,1292.556,400.384,1472.958,278.149,1.307,AAP
2009-07-18,126.391,3044.971,1781.883,1263.088,360.458,1421.425,278.835,0.834,AAP
2009-04-25,50.902,3001.728,1821.923,1179.805,351.246,1470.677,279.01,9.08,AAP
2009-01-03,37.358,2964.065,1888.899,1075.166,523.905,1364.994,455.161,21.591,AAP
2008-10-04,21.307,3008.259,1950.748,1057.511,528.286,1422.462,470.494,0.68,AAP
2008-07-12,19.459,2973.98,1935.381,1038.599,504.909,1430.472,452.266,0.675,AAP
2008-04-19,19.128,2873.127,1922.464,950.663,606.532,1315.932,553.836,2.544,AAP
2007-12-29,14.654,2805.566,1781.771,1023.795,555.843,1225.928,505.062,30.61,AAP
2007-10-06,14.836,2766.566,1701.176,1065.39,493.816,1207.36,433.774,1.01,AAP
2007-07-14,82.647,2875.389,1663.364,1212.025,413.75,1249.614,350.332,15.839,AAP
2007-04-21,16.983,2781.314,1663.355,1117.959,468.687,1194.668,404.15,5.769,AAP
2006-12-30,11.128,2682.681,1651.827,1030.854,538.407,1113.42,477.173,34.273,AAP
2006-10-07,13.987,2661.585,1671.131,990.454,517.632,1153.499,450.859,36.756,AAP
2006-07-15,13.128,2622.72,1689.624,933.096,460.416,1229.208,392.651,76.064,AAP
2006-04-22,55.35,2615.728,1676.223,939.505,467.345,1208.878,395.343,57.184,AAP
2005-12-31,40.783,2542.149,1622.378,919.771,480.914,1141.464,406.04,82.93,AAP
2005-10-08,112.704,2562.574,1649.515,913.059,492.356,1157.159,413.775,56.676,AAP
2005-07-16,175.888,2508.731,1638.314,870.417,497.849,1140.465,421.95,57.761,AAP
2005-04-23,131.688,2406.383,1646.895,759.488,511.053,1135.842,430.125,53.538,AAP
2005-01-01,56.321,2201.962,1479.647,722.315,518.522,961.125,438.3,51.884,AAP
2004-10-09,27.479,2146.022,1383.449,762.573,424.301,959.148,350.976,35.87,AAP
2004-07-17,19.817,2125.947,1366.199,759.748,393.813,972.386,317.976,28.533,AAP
2004-04-24,12.867,2063.28,1374.388,688.892,451.853,922.535,374.385,32.557,AAP
2004-01-03,11.487,1983.071,1351.827,631.244,497.882,853.945,422.78,53.305,AAP
2003-10-04,49.858,2011.249,1413.962,597.287,524.616,889.346,456.089,24.233,AAP
2003-07-12,46.074,2002.088,1461.109,540.979,599.21,861.899,531.512,18.949,AAP
2003-04-19,24.738,1989.851,1503.705,486.146,726.171,777.534,660.314,20.775,AAP
2002-12-28,13.885,1965.225,1496.869,468.356,774.293,722.576,724.832,11.559,AAP
2002-10-05,56.843,2083.203,1627.012,456.191,801.903,825.109,761.226,11.542,AAP
2002-07-13,39.544,2070.098,1643.206,426.892,797.67,845.536,762.27,11.549,AAP
2002-04-20,65.287,2049.204,1657.712,391.492,900.689,757.023,863.457,19.404,AAP
2001-12-29,18.117,1950.615,1662.044,288.571,968.295,693.749,932.022,58.463,AAP
2001-10-06,0.0,,,,,,,,AAP
2001-07-14,0.0,,,,,,,,AAP
2001-04-21,0.0,,,,,,,,AAP
2000-12-30,18.009,1356.36,1200.089,156.271,620.897,579.192,576.964,23.584,AAP
2000-05-30,12.612,704.709,401.505,303.204,275.094,126.411,264.6,2.4,AAP
2023-04-01,55872.0,332160.0,270002.0,62158.0,149927.0,120075.0,97041.0,12574.0,AAPL
2022-12-31,51355.0,346747.0,290020.0,56727.0,152734.0,137286.0,99627.0,11483.0,AAPL
2022-09-24,48304.0,352755.0,302083.0,50672.0,148101.0,153982.0,98959.0,21110.0,AAPL
2022-06-25,48231.0,336309.0,278202.0,58107.0,148329.0,129873.0,94700.0,24991.0,AAPL
2022-03-26,51511.0,350662.0,283263.0,67399.0,155755.0,127508.0,103323.0,16658.0,AAPL
2021-12-25,63913.0,381191.0,309259.0,71932.0,161685.0,147574.0,106629.0,16169.0,AAPL
2021-09-25,62639.0,351002.0,287912.0,63090.0,162431.0,125481.0,109106.0,15613.0,AAPL
2021-06-26,61696.0,329840.0,265560.0,64280.0,157806.0,107754.0,105752.0,16039.0,AAPL
2021-03-27,69834.0,337158.0,267980.0,69178.0,161595.0,106385.0,108642.0,13003.0,AAPL
2020-12-26,76826.0,354054.0,287830.0,66224.0,155323.0,132507.0,99281.0,12762.0,AAPL
2020-09-26,90943.0,323888.0,258549.0,65339.0,153157.0,105392.0,98667.0,13769.0,AAPL
2020-06-27,93025.0,317344.0,245062.0,72282.0,149744.0,95318.0,94048.0,18675.0,AAPL
2020-03-28,94051.0,320400.0,241975.0,78425.0,145881.0,96094.0,89086.0,20421.0,AAPL
2019-12-28,107162.0,340618.0,251087.0,89531.0,148926.0,102161.0,93078.0,15214.0,AAPL
2019-09-28,100557.0,338516.0,248028.0,90488.0,142310.0,105718.0,91807.0,16240.0,AAPL
2019-06-29,94614.0,322239.0,225783.0,96456.0,136079.0,89704.0,84936.0,23482.0,AAPL
2019-03-30,80092.0,341998.0,236138.0,105860.0,142366.0,93772.0,90201.0,22429.0,AAPL
2018-12-29,86427.0,373719.0,255827.0,117892.0,147544.0,108283.0,92989.0,21741.0,AAPL
2018-09-29,66301.0,365725.0,258578.0,107147.0,142649.0,115929.0,93735.0,20748.0,AAPL
2018-06-30,70970.0,349197.0,234248.0,114949.0,145700.0,88548.0,97128.0,17472.0,AAPL
2018-03-31,87940.0,367502.0,240624.0,126878.0,151304.0,89320.0,101362.0,20478.0,AAPL
2017-12-30,77153.0,406794.0,266595.0,140199.0,150807.0,115788.0,103922.0,18478.0,AAPL
2017-09-30,74181.0,375319.0,241272.0,134047.0,140458.0,100814.0,97207.0,18473.0,AAPL
2017-07-01,76759.0,345173.0,212748.0,132425.0,131446.0,81302.0,89864.0,18475.0,AAPL
2017-04-01,67101.0,334532.0,200450.0,134082.0,127108.0,73342.0,84531.0,13991.0,AAPL
2016-12-31,60452.0,331141.0,198751.0,132390.0,114621.0,84130.0,73557.0,13992.0,AAPL
2016-09-24,67155.0,321686.0,193437.0,128249.0,114431.0,79006.0,75427.0,11605.0,AAPL
2016-06-25,61756.0,305602.0,179061.0,126541.0,107575.0,71486.0,68939.0,15996.0,AAPL
2016-03-26,55283.0,305277.0,174820.0,130457.0,106555.0,68265.0,69374.0,10498.0,AAPL
2015-12-26,38074.0,293284.0,165017.0,128267.0,88925.0,76092.0,53204.0,9759.0,AAPL
2015-09-26,41601.0,290345.0,170990.0,119355.0,90380.0,80610.0,53329.0,10999.0,AAPL
2015-06-27,34703.0,273151.0,147474.0,125677.0,82189.0,65285.0,47419.0,6999.0,AAPL
2015-03-28,33096.0,261194.0,132188.0,129006.0,73459.0,58729.0,40072.0,3799.0,AAPL
2014-12-27,32463.0,261894.0,138566.0,123328.0,64955.0,73611.0,32504.0,3899.0,AAPL
2014-09-27,25077.0,231839.0,120292.0,111547.0,56844.0,63448.0,28987.0,6308.0,AAPL
2014-06-28,37805.0,222520.0,101580.0,120940.0,55375.0,46205.0,29030.0,2010.0,AAPL
2014-03-29,41350.0,205989.0,85810.0,120179.0,42602.0,43208.0,16962.0,0.0,AAPL
2013-12-28,40711.0,225184.0,95500.0,129684.0,41731.0,53769.0,16961.0,0.0,AAPL
2013-09-28,40546.0,207000.0,83451.0,123549.0,39793.0,43658.0,16960.0,0.0,AAPL
2013-06-29,42606.0,199856.0,76502.0,123354.0,40183.0,36319.0,16958.0,0.0,AAPL
2013-03-30,39137.0,194743.0,59253.0,135490.0,23745.0,35508.0,0.0,0.0,AAPL
2012-12-29,39820.0,196088.0,68742.0,127346.0,21863.0,46879.0,0.0,0.0,AAPL
2012-09-29,29129.0,176064.0,57854.0,118210.0,19312.0,38542.0,0.0,0.0,AAPL
2012-06-30,27654.0,162896.0,51150.0,111746.0,18090.0,33060.0,0.0,0.0,AAPL
2012-03-31,28538.0,150934.0,48436.0,102498.0,16400.0,32036.0,0.0,0.0,AAPL
2011-12-31,30156.0,138681.0,48627.0,90054.0,14020.0,34607.0,0.0,0.0,AAPL
2011-09-24,25952.0,116371.0,39756.0,76615.0,11786.0,27970.0,0.0,0.0,AAPL
2011-06-25,28395.0,106758.0,37415.0,69343.0,10556.0,26859.0,0.0,0.0,AAPL
2011-03-26,29234.0,94904.0,33427.0,61477.0,9100.0,24327.0,0.0,0.0,AAPL
2010-12-25,26977.0,86742.0,32076.0,54666.0,8281.0,23795.0,0.0,0.0,AAPL
2010-09-25,25620.0,75183.0,27392.0,47791.0,6670.0,20722.0,0.0,0.0,AAPL
2010-06-26,24288.0,64725.0,21614.0,43111.0,6002.0,15612.0,0.0,0.0,AAPL
2010-03-27,23155.0,57057.0,17709.0,39348.0,5480.0,12229.0,0.0,0.0,AAPL
2009-12-26,24796.0,53926.0,18158.0,35768.0,5061.0,13097.0,0.0,0.0,AAPL
2009-09-26,23464.0,47501.0,15861.0,31640.0,4355.0,11506.0,0.0,0.0,AAPL
2009-06-27,24222.0,48140.0,22252.0,25888.0,5591.0,16661.0,0.0,0.0,AAPL
2009-03-28,25013.0,43237.0,18926.0,24311.0,5175.0,13751.0,0.0,0.0,AAPL
2008-12-27,25647.0,42787.0,19878.0,22909.0,5121.0,14757.0,0.0,0.0,AAPL
2008-09-27,22111.0,36171.0,13874.0,22297.0,2513.0,11361.0,0.0,0.0,AAPL
2008-06-28,20774.0,31709.0,12087.0,19622.0,2869.0,9218.0,0.0,0.0,AAPL
2008-03-29,19448.0,30471.0,12418.0,18053.0,2784.0,9634.0,0.0,0.0,AAPL
2007-12-29,18448.0,30039.0,13235.0,16804.0,2700.0,10535.0,0.0,0.0,AAPL
2007-09-29,15386.0,25347.0,10815.0,14532.0,1535.0,9280.0,0.0,0.0,AAPL
2007-06-30,13767.0,21647.0,8243.0,13404.0,1251.0,6992.0,0.0,0.0,AAPL
2007-03-31,12577.0,18711.0,6450.0,12261.0,965.0,5485.0,0.0,0.0,AAPL
2006-12-30,11869.0,19461.0,8233.0,11228.0,896.0,7337.0,0.0,0.0,AAPL
2006-09-30,10110.0,17205.0,7221.0,9984.0,778.0,6443.0,0.0,0.0,AAPL
2006-07-01,9176.0,15114.0,5784.0,9330.0,761.0,5023.0,0.0,0.0,AAPL
2006-04-01,8226.0,13911.0,5229.0,8682.0,773.0,4456.0,0.0,0.0,AAPL
2005-12-31,8707.0,14181.0,5801.0,8380.0,741.0,5060.0,0.0,0.0,AAPL
2005-09-24,8261.0,11516.0,4088.0,7428.0,601.0,3487.0,0.0,0.0,AAPL
2005-06-25,7526.0,10488.0,3667.0,6821.0,544.0,3123.0,0.0,0.0,AAPL
2005-03-26,7057.0,10111.0,3725.0,6386.0,373.0,3352.0,0.0,0.0,AAPL
2004-12-25,6448.0,9362.0,3572.0,5790.0,348.0,3224.0,0.0,0.0,AAPL
2004-09-25,5464.0,8050.0,2974.0,5076.0,323.0,2651.0,0.0,0.0,AAPL
2004-06-26,4966.0,7223.0,2411.0,4812.0,256.0,2155.0,0.0,0.0,AAPL
2004-03-27,4594.0,6735.0,2245.0,4490.0,265.0,1980.0,0.0,0.0,AAPL
2003-12-27,4791.0,6971.0,2641.0,4330.0,259.0,2382.0,0.0,302.0,AAPL
2003-09-27,4566.0,6815.0,2592.0,4223.0,235.0,2357.0,0.0,304.0,AAPL
2003-06-28,4545.0,6441.0,2243.0,4198.0,218.0,2025.0,0.0,307.0,AAPL
2003-03-29,4526.0,6361.0,2222.0,4139.0,215.0,2007.0,0.0,310.0,AAPL
2002-12-28,4462.0,6269.0,2153.0,4116.0,558.0,1595.0,320.0,0.0,AAPL
2002-09-28,4337.0,6298.0,2203.0,4095.0,545.0,1658.0,316.0,0.0,AAPL
2002-06-29,4306.0,6293.0,2227.0,4066.0,509.0,1718.0,316.0,0.0,AAPL
2002-03-30,4309.0,6264.0,2250.0,4014.0,541.0,1709.0,311.0,0.0,AAPL
2001-12-29,4367.0,6122.0,2156.0,3966.0,577.0,1579.0,315.0,0.0,AAPL
2001-09-29,4336.0,6021.0,2101.0,3920.0,583.0,1518.0,317.0,0.0,AAPL
2001-06-30,4218.0,6071.0,2213.0,3858.0,599.0,1614.0,317.0,0.0,AAPL
2001-03-31,4144.0,6130.0,2392.0,3738.0,597.0,1795.0,317.0,0.0,AAPL
2000-12-30,4065.0,5986.0,2274.0,3712.0,637.0,1637.0,311.0,0.0,AAPL
2000-09-30,4027.0,6803.0,2696.0,4107.0,763.0,1933.0,300.0,0.0,AAPL
2000-07-01,3826.0,6932.0,2756.0,4176.0,883.0,1873.0,300.0,0.0,AAPL
2000-04-01,3609.0,7007.0,2792.0,4215.0,939.0,1853.0,300.0,0.0,AAPL
2000-01-01,3660.0,7586.0,3172.0,4414.0,1207.0,1965.0,300.0,0.0,AAPL
1999-09-25,3226.0,5161.0,2057.0,3104.0,508.0,1549.0,300.0,0.0,AAPL
1999-06-26,3106.0,5019.0,2049.0,2970.0,510.0,1539.0,300.0,0.0,AAPL
1999-03-27,2922.0,4935.0,2760.0,2175.0,1216.0,1544.0,955.0,0.0,AAPL
1998-12-26,2578.0,4592.0,2669.0,1923.0,1185.0,1484.0,954.0,0.0,AAPL
1998-09-25,2300.0,4289.0,2647.0,1642.0,1127.0,1520.0,954.0,0.0,AAPL
1998-06-26,1993.0,4041.0,2555.0,1486.0,1166.0,1389.0,953.0,0.0,AAPL
1998-03-27,1823.0,3963.0,2575.0,1388.0,1191.0,1384.0,953.0,23.0,AAPL
1997-12-26,1627.0,4126.0,2882.0,1244.0,1213.0,1669.0,952.0,24.0,AAPL
1997-09-26,1459.0,4233.0,3033.0,1200.0,1215.0,1818.0,951.0,25.0,AAPL
1997-06-27,0.0,,,,,,,,AAPL
1997-03-28,0.0,,,,,,,,AAPL
1996-12-27,0.0,,,,,,,,AAPL
1996-09-26,1745.0,5364.0,3306.0,2058.0,1303.0,2003.0,949.0,186.0,AAPL
2023-03-31,6722.0,134544.0,121241.0,13274.0,93651.0,27590.0,59292.0,2801.0,ABBV
2022-12-31,9229.0,138805.0,121518.0,17254.0,91980.0,29538.0,59135.0,4136.0,ABBV
2022-09-30,11879.0,141325.0,125298.0,15994.0,92586.0,32712.0,60399.0,9207.0,ABBV
2022-06-30,9961.0,143186.0,128498.0,14653.0,94025.0,34473.0,61002.0,11930.0,ABBV
2022-03-31,7572.0,143211.0,126897.0,16283.0,94376.0,32521.0,63522.0,9952.0,ABBV
2021-12-31,9830.0,146529.0,131093.0,15408.0,95899.0,35194.0,64189.0,12495.0,ABBV
2021-09-30,12249.0,148858.0,135281.0,13550.0,106748.0,28533.0,74049.0,6672.0,ABBV
2021-06-30,8600.0,147972.0,135378.0,12569.0,106694.0,28684.0,74237.0,7901.0,ABBV
2021-03-31,9777.0,150501.0,136768.0,13710.0,104817.0,31951.0,74183.0,11347.0,ABBV
2020-12-31,8479.0,150565.0,137468.0,13076.0,108807.0,28661.0,77554.0,8502.0,ABBV
2020-09-30,7950.0,149621.0,134332.0,15270.0,110151.0,24181.0,82282.0,4777.0,ABBV
2020-06-30,6040.0,149530.0,134798.0,14708.0,110152.0,24646.0,82061.0,5371.0,ABBV
2020-03-31,41142.0,91199.0,98614.0,-7415.0,82143.0,16471.0,63284.0,3762.0,ABBV
2019-12-31,39924.0,89115.0,97287.0,-8172.0,81702.0,15585.0,62975.0,3753.0,ABBV
2019-09-30,10648.0,59441.0,67667.0,-8226.0,50174.0,17493.0,33126.0,5276.0,ABBV
2019-06-30,5416.0,57142.0,65708.0,-8566.0,48767.0,16941.0,31619.0,5641.0,ABBV
2019-03-31,5228.0,56769.0,64595.0,-7826.0,50691.0,13904.0,35066.0,2078.0,ABBV
2018-12-31,8061.0,59352.0,67798.0,-8446.0,50559.0,17239.0,35002.0,5308.0,ABBV
2018-09-30,8785.0,66164.0,69085.0,-2921.0,53698.0,15387.0,36487.0,4021.0,ABBV
2018-06-30,3743.0,61641.0,65016.0,-3375.0,47792.0,17224.0,30579.0,6530.0,ABBV
2018-03-31,9474.0,69342.0,65789.0,3553.0,48731.0,17058.0,30906.0,6381.0,ABBV
2017-12-31,9789.0,70786.0,65689.0,5097.0,49048.0,16641.0,30953.0,6415.0,ABBV
2017-09-30,9554.0,68840.0,62153.0,6687.0,49120.0,13033.0,33974.0,3821.0,ABBV
2017-06-30,7205.0,66994.0,60985.0,6009.0,48726.0,12259.0,33817.0,3420.0,ABBV
2017-03-31,6248.0,65664.0,60666.0,4998.0,51822.0,8844.0,36526.0,425.0,ABBV
2016-12-31,6423.0,66099.0,61463.0,4636.0,51682.0,9781.0,36440.0,402.0,ABBV
2016-09-30,7950.0,66626.0,60157.0,6469.0,51054.0,9103.0,37284.0,26.0,ABBV
2016-06-30,8002.0,67211.0,61571.0,5640.0,52299.0,9272.0,37328.0,517.0,ABBV
2016-03-31,8600.0,53720.0,49077.0,4643.0,38415.0,10662.0,29490.0,2423.0,ABBV
2015-12-31,8407.0,53050.0,49105.0,3945.0,38211.0,10894.0,29240.0,2431.0,ABBV
2015-09-30,9249.0,54832.0,49969.0,4863.0,41156.0,8813.0,31359.0,768.0,ABBV
2015-06-30,8279.0,53855.0,48351.0,5504.0,37093.0,11258.0,27116.0,4007.0,ABBV
2015-03-31,7924.0,26699.0,25322.0,1377.0,14272.0,11050.0,10683.0,4590.0,ABBV
